spam,to_multiple,from,cc,sent_email,time,image,attach,dollar,winner,inherit,viagra,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
not spam,0,1,0,0,2012-03-27T20:41:25Z,0,0,25,no,0,0,0,16.863,570,HTML,0,0,0,3,small
not spam,0,1,0,1,2012-03-27T13:44:09Z,0,0,0,no,0,0,0,1.987,72,text,1,0,0,4,small
not spam,0,1,0,0,2012-03-27T15:47:08Z,0,0,0,no,0,0,0,15.638,281,HTML,1,0,0,2,small
not spam,1,1,0,0,2012-03-27T20:56:09Z,0,0,0,no,0,0,0,13.436,272,HTML,1,0,0,2,big
not spam,0,1,0,0,2012-03-27T17:07:14Z,0,0,0,no,0,0,0,2.581,48,text,1,0,0,0,small
not spam,0,1,1,0,2012-03-27T15:11:52Z,0,0,0,no,0,0,0,17.696,318,HTML,1,0,0,5,big
not spam,0,1,0,0,2012-03-27T14:22:09Z,0,0,0,no,0,0,0,4.915,113,HTML,0,0,0,1,small
not spam,0,1,0,1,2012-03-27T17:26:09Z,0,0,0,no,0,0,0,8.087,108,HTML,1,0,0,4,small
not spam,0,1,0,0,2012-03-27T17:30:38Z,0,0,2,no,0,0,0,8.476,148,HTML,0,1,0,14,small
not spam,0,1,0,0,2012-03-27T17:38:54Z,0,0,0,no,0,0,0,28.605,698,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-03-27T17:55:12Z,0,0,0,no,0,0,0,30.35,730,HTML,0,0,0,2,small
not spam,1,1,0,0,2012-03-27T22:01:30Z,0,0,0,no,0,0,0,23.247,393,HTML,0,0,0,14,small
not spam,0,1,0,0,2012-03-27T18:15:09Z,0,0,0,no,0,0,0,28.214,652,HTML,0,0,0,54,small
not spam,0,1,0,0,2012-03-27T18:15:09Z,0,0,1,no,0,0,0,13.901,238,text,0,0,0,4,small
not spam,0,1,0,0,2012-03-27T18:15:09Z,0,0,1,no,0,0,0,14.893,276,text,1,0,0,4,small
not spam,0,1,0,0,2012-03-27T22:32:04Z,0,0,6,no,0,0,0,8.641,276,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-03-27T22:34:57Z,0,0,4,no,0,0,0,5.969,120,HTML,0,0,0,0,big
not spam,0,1,0,0,2012-03-27T18:39:34Z,0,0,0,no,0,0,0,29.26,710,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-03-27T18:58:06Z,0,0,0,no,0,0,0,30.411,732,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-03-27T19:06:26Z,0,0,0,no,0,0,0,30.177,727,HTML,0,0,0,2,small
not spam,0,1,0,1,2012-03-27T16:10:39Z,0,1,0,no,0,0,0,0.724,15,HTML,0,0,0,0,small
not spam,0,1,1,0,2012-03-27T15:16:56Z,0,0,0,no,0,0,0,0.437,17,text,0,0,0,1,small
not spam,0,1,0,0,2012-03-27T19:19:29Z,0,0,0,no,0,0,0,30.665,737,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-03-27T19:27:05Z,0,0,0,no,0,0,0,31.104,744,HTML,0,0,0,3,small
not spam,0,1,1,1,2012-03-27T16:58:09Z,0,0,0,no,0,0,0,0.353,7,HTML,0,0,0,0,none
not spam,0,1,0,0,2012-03-27T20:00:30Z,0,0,0,no,0,0,0,30.201,728,HTML,0,0,0,3,small
not spam,1,1,38,0,2012-03-28T00:14:01Z,0,0,0,no,0,0,0,1.249,16,text,0,0,0,0,small
not spam,1,1,0,0,2012-03-27T21:11:34Z,0,0,0,no,0,0,0,4.614,51,text,0,0,0,0,small
not spam,1,1,0,0,2012-03-28T00:56:20Z,0,1,6,no,0,0,0,11.743,300,HTML,0,0,0,5,big
not spam,0,1,0,1,2012-03-27T21:38:12Z,0,0,0,no,0,0,0,0.436,14,text,0,0,0,0,none
not spam,1,1,0,0,2012-03-27T22:00:15Z,0,0,0,no,0,0,0,12.766,131,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-27T22:09:04Z,0,0,0,no,0,0,0,32.081,760,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-03-27T22:33:13Z,0,0,0,no,0,0,0,9.66,187,HTML,0,0,0,5,small
not spam,0,1,0,0,2012-03-27T22:41:30Z,0,0,0,no,0,0,0,33.434,786,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-03-27T22:56:25Z,0,0,4,no,0,0,0,12.352,198,HTML,0,1,0,18,small
not spam,0,1,0,0,2012-03-28T04:45:09Z,0,0,7,no,0,0,0,8.864,299,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-03-28T05:49:53Z,0,0,13,no,0,0,0,16.764,367,HTML,0,1,0,2,small
not spam,0,1,0,0,2012-03-28T06:09:01Z,0,0,0,no,0,0,0,1.049,16,text,0,0,0,0,small
not spam,0,1,0,1,2012-03-28T02:18:49Z,0,0,0,no,0,0,0,7.199,171,HTML,1,0,0,12,small
not spam,0,1,0,0,2012-03-28T02:18:49Z,0,0,0,no,0,0,0,16.495,306,HTML,0,0,0,0,small
not spam,0,1,0,1,2012-03-28T01:43:12Z,0,0,0,no,0,0,0,3.513,113,text,1,0,0,5,small
not spam,0,1,0,0,2012-03-28T07:12:50Z,0,0,0,no,0,0,0,19.166,371,HTML,0,0,0,3,big
not spam,0,1,0,0,2012-03-28T13:13:47Z,0,0,0,no,0,0,0,4.998,114,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-28T13:49:21Z,0,0,0,no,0,0,0,0.806,16,text,0,0,0,1,small
not spam,0,1,0,0,2012-03-28T14:07:15Z,0,0,10,no,1,0,0,13.214,287,HTML,0,0,0,8,small
not spam,0,1,0,0,2012-03-28T14:43:14Z,0,0,0,no,0,0,0,0.675,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-28T10:49:52Z,0,0,4,no,0,0,0,39.201,443,HTML,0,1,0,12,small
not spam,0,1,0,0,2012-03-28T11:42:23Z,0,0,0,no,0,0,0,2.99,68,HTML,0,0,0,5,small
not spam,0,1,0,0,2012-03-28T17:17:42Z,0,0,4,no,1,0,0,8.778,202,HTML,0,0,0,6,small
not spam,0,1,0,0,2012-03-28T13:26:24Z,0,0,0,no,0,0,0,0.303,9,text,0,0,0,0,none
not spam,0,1,1,0,2012-03-28T13:26:33Z,0,0,0,no,0,0,0,3.186,61,HTML,1,0,0,1,small
not spam,0,1,0,0,2012-03-28T13:33:02Z,0,0,1,no,0,0,0,2.677,23,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-03-28T11:05:02Z,0,0,0,no,0,0,0,4.636,107,HTML,0,0,0,1,small
not spam,0,1,0,1,2012-03-28T14:07:34Z,0,0,0,no,0,0,0,0.82,14,text,0,0,0,1,none
not spam,1,1,1,0,2012-03-28T11:36:12Z,0,0,0,no,0,0,0,4.874,146,HTML,1,0,0,1,small
not spam,1,1,0,0,2012-03-28T15:01:55Z,1,1,0,no,0,0,0,31.602,420,text,0,0,0,1,big
not spam,1,1,0,0,2012-03-27T13:51:07Z,0,0,0,no,0,0,0,9.242,134,text,0,1,0,0,small
not spam,1,1,0,0,2012-03-28T15:17:58Z,0,0,0,no,0,0,0,10.145,132,text,0,0,0,0,small
not spam,0,1,0,1,2012-03-28T12:31:00Z,0,0,22,no,0,0,0,21.75,460,HTML,1,0,0,4,small
not spam,0,1,0,1,2012-03-28T12:57:50Z,0,0,0,no,0,0,0,4.522,144,text,1,0,0,6,small
not spam,0,1,0,0,2012-03-28T14:46:42Z,0,0,0,no,0,0,0,0.25,10,text,0,0,0,0,small
not spam,0,1,0,1,2012-03-28T13:39:57Z,0,0,46,no,0,0,0,30.004,647,HTML,1,0,0,12,small
not spam,0,1,0,0,2012-03-28T16:50:15Z,0,0,2,no,0,0,0,9.46,164,HTML,0,1,0,12,small
not spam,0,1,0,1,2012-03-28T16:19:55Z,0,0,0,no,0,0,0,0.336,12,text,1,0,0,0,small
not spam,0,1,0,0,2012-03-28T17:21:11Z,0,0,0,no,0,0,0,5.317,78,HTML,1,0,0,4,big
not spam,0,1,0,0,2012-03-28T21:53:55Z,0,0,0,no,0,0,0,1,16,text,0,0,0,1,small
not spam,0,1,0,1,2012-03-28T18:10:25Z,0,0,0,no,0,0,0,0.411,17,text,1,0,0,1,small
not spam,1,1,0,0,2012-03-28T18:10:46Z,0,0,0,no,0,0,0,1.615,33,text,0,0,0,0,none
not spam,0,1,0,1,2012-03-28T18:21:34Z,0,0,0,no,0,0,0,9.659,167,HTML,1,0,0,10,big
not spam,1,1,0,0,2012-03-28T19:30:44Z,0,1,0,no,0,0,0,32.049,420,text,0,0,0,0,big
not spam,0,1,0,1,2012-03-28T20:13:04Z,0,0,0,no,0,0,0,0.442,9,HTML,0,0,0,0,none
not spam,0,1,0,0,2012-03-28T22:01:40Z,0,0,0,no,0,0,0,1.916,58,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-28T20:03:07Z,0,0,28,no,0,0,0,18.24,184,HTML,0,0,0,4,big
not spam,0,1,0,0,2012-03-28T23:11:17Z,0,0,10,no,0,0,0,14.676,217,HTML,0,1,0,16,small
not spam,0,1,0,0,2012-03-29T03:12:17Z,0,0,0,no,0,0,0,0.651,17,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-29T04:21:14Z,0,0,0,no,0,0,0,13.411,180,HTML,0,0,0,13,small
not spam,1,1,4,0,2012-03-29T00:48:08Z,0,0,2,no,0,0,0,11.533,291,HTML,1,0,0,4,small
not spam,0,1,1,0,2012-03-28T22:37:47Z,0,0,0,no,0,0,0,14.693,190,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-03-29T05:53:39Z,0,0,0,no,0,0,0,16.23,219,HTML,0,0,0,16,small
not spam,0,1,0,1,2012-03-29T03:51:10Z,0,0,0,no,0,0,0,4.192,90,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-29T03:53:19Z,0,0,0,no,0,0,0,6.093,126,HTML,1,0,0,6,small
not spam,0,1,0,0,2012-03-29T03:53:19Z,0,0,0,no,0,0,0,0.82,28,text,1,0,0,0,small
not spam,0,1,3,0,2012-03-29T14:29:28Z,0,0,0,no,0,0,0,4.656,119,text,1,0,0,0,small
not spam,0,1,0,0,2012-03-29T12:57:41Z,0,0,0,no,0,0,0,19.685,500,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-03-29T14:26:00Z,0,0,0,no,0,0,0,0.686,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-29T14:45:56Z,0,0,0,no,0,0,0,0.671,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-29T10:04:05Z,0,0,2,no,0,0,4,30.511,496,HTML,0,0,0,9,big
not spam,0,1,2,0,2012-03-29T17:32:41Z,0,0,0,no,0,0,0,0.362,13,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-29T08:58:28Z,0,0,0,no,0,0,0,9.661,196,HTML,0,0,0,31,small
not spam,0,1,0,0,2012-03-29T16:14:17Z,0,0,0,no,0,0,0,0.739,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-29T16:14:17Z,0,0,0,no,0,0,0,2.693,38,HTML,1,0,0,1,small
not spam,0,1,0,0,2012-03-29T12:51:42Z,0,0,0,no,0,0,0,35.776,827,HTML,0,0,0,4,small
not spam,0,1,0,0,2012-03-29T12:51:42Z,0,0,0,no,0,0,0,8.986,210,HTML,1,0,0,2,big
not spam,0,1,3,1,2012-03-29T12:57:34Z,0,0,0,no,0,0,0,1.679,58,text,1,0,0,1,small
not spam,1,1,0,0,2012-03-29T13:06:30Z,0,0,0,no,0,0,0,0.817,16,text,0,0,0,0,none
not spam,0,1,0,1,2012-03-29T12:26:16Z,0,0,0,no,0,0,0,0.622,17,text,1,0,0,2,small
not spam,0,1,3,1,2012-03-29T13:55:13Z,0,0,0,no,0,0,0,5.374,161,HTML,1,0,0,2,small
not spam,0,1,0,0,2012-03-29T18:31:55Z,0,0,1,no,0,0,0,54.849,1124,HTML,0,0,0,55,small
not spam,0,1,0,0,2012-03-29T14:33:47Z,0,0,9,no,0,0,0,10.105,243,HTML,0,0,0,2,small
not spam,0,1,0,1,2012-03-29T14:49:52Z,0,0,0,no,0,0,0,1.361,30,HTML,1,0,0,0,small
not spam,1,1,0,0,2012-03-27T18:25:36Z,0,0,0,no,0,0,0,0.541,10,HTML,0,0,0,0,none
not spam,1,1,0,0,2012-03-29T15:10:32Z,0,0,0,no,0,0,0,3.557,52,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-29T15:10:32Z,0,0,26,no,0,0,0,37.622,563,HTML,0,0,0,7,small
not spam,0,1,0,0,2012-03-29T14:40:01Z,0,0,0,no,0,0,0,0.287,12,text,0,0,0,0,none
not spam,0,1,0,0,2012-03-29T14:40:01Z,0,0,25,no,0,0,0,34.195,512,HTML,0,0,0,8,small
not spam,0,1,0,1,2012-03-29T15:46:27Z,0,0,0,no,0,0,0,2.005,40,HTML,1,0,0,0,small
not spam,0,1,0,0,2012-03-29T16:03:45Z,0,0,0,no,0,0,0,1.637,40,HTML,0,0,0,2,none
not spam,0,1,0,1,2012-03-29T13:33:36Z,0,0,0,no,0,0,0,6.557,201,text,1,0,0,8,small
not spam,0,1,0,0,2012-03-29T15:42:13Z,0,0,1,no,0,0,0,1.662,56,text,1,0,0,0,small
not spam,0,1,0,0,2012-03-29T16:49:13Z,0,0,8,no,0,0,0,9.158,157,HTML,0,1,0,6,small
not spam,0,1,0,1,2012-03-29T23:49:00Z,0,1,0,no,0,0,0,1.436,33,HTML,0,0,0,2,none
not spam,1,1,0,0,2012-03-29T22:04:32Z,0,0,0,no,0,0,0,27.91,694,HTML,0,0,0,52,big
not spam,0,1,0,0,2012-03-29T22:17:11Z,0,0,0,no,0,0,0,38.862,646,HTML,0,0,0,30,small
not spam,0,1,0,0,2012-03-29T15:15:06Z,0,0,0,no,0,0,0,8.399,102,HTML,0,1,0,8,small
not spam,0,1,0,0,2012-03-29T16:12:20Z,0,0,0,no,0,0,0,1.185,31,HTML,0,0,0,0,big
not spam,0,1,0,0,2012-03-29T16:12:20Z,0,0,0,no,0,0,3,11.022,167,HTML,0,0,0,11,small
not spam,1,1,0,0,2012-03-29T19:20:38Z,0,1,0,no,0,0,0,2.45,63,HTML,0,0,0,0,small
not spam,0,1,1,0,2012-03-29T16:27:10Z,0,0,0,no,0,0,0,3.254,73,HTML,1,0,0,0,big
not spam,1,1,0,0,2012-03-29T17:44:47Z,0,0,0,no,0,0,0,6.89,142,HTML,1,0,0,5,big
not spam,1,1,0,0,2012-03-29T21:11:24Z,0,0,0,no,0,0,0,9.15,232,HTML,1,0,0,5,big
not spam,1,1,0,0,2012-03-29T21:34:39Z,0,0,0,no,0,0,0,1.544,28,text,0,1,0,3,none
not spam,1,1,0,0,2012-03-29T21:35:51Z,0,0,0,no,0,0,0,3.226,48,text,0,1,0,2,small
not spam,1,1,0,0,2012-03-30T01:39:23Z,0,0,0,no,0,0,0,19.395,489,HTML,0,0,0,5,big
not spam,0,1,0,0,2012-03-29T22:23:22Z,0,0,8,no,0,0,0,13.346,206,HTML,0,1,0,14,small
not spam,0,1,0,0,2012-03-30T02:41:15Z,0,0,0,no,0,0,0,0.806,16,text,0,0,0,1,small
not spam,0,1,4,0,2012-03-29T23:08:01Z,0,1,0,no,0,0,0,14.644,345,HTML,0,0,0,5,small
not spam,0,1,0,0,2012-03-29T23:18:03Z,0,0,30,no,0,0,0,140.809,3064,HTML,0,0,0,947,big
not spam,0,1,0,0,2012-03-30T00:16:05Z,0,0,0,no,0,0,0,10.602,204,HTML,0,0,0,5,small
not spam,0,1,0,1,2012-03-29T21:29:50Z,0,0,22,no,0,0,0,4.494,84,HTML,1,0,0,0,small
not spam,0,1,0,0,2012-03-30T00:40:14Z,0,0,0,no,0,0,0,30.389,732,HTML,0,0,0,2,small
not spam,0,1,0,1,2012-03-08T01:31:00Z,0,0,0,no,0,0,0,0.66,17,HTML,0,0,0,0,none
not spam,0,1,0,1,2012-03-08T01:35:57Z,0,0,0,no,0,0,0,2.001,48,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-08T02:34:06Z,0,0,0,no,0,0,0,4.311,103,HTML,1,0,0,2,small
not spam,1,1,4,0,2012-03-26T00:40:21Z,3,3,0,no,0,0,0,8.149,249,HTML,0,1,0,16,small
not spam,0,1,0,0,2012-03-28T19:27:44Z,0,0,0,no,0,0,0,25.713,678,HTML,0,0,0,16,small
not spam,0,1,0,1,2012-03-28T15:49:08Z,0,0,0,no,0,0,0,2.101,49,HTML,1,0,0,0,small
not spam,1,1,2,0,2012-03-28T16:48:56Z,1,1,0,no,0,0,0,19.754,647,HTML,1,1,0,25,big
not spam,0,1,0,1,2012-03-28T18:12:38Z,0,0,0,no,0,0,0,9.847,226,HTML,1,1,0,14,small
not spam,0,1,0,0,2012-03-29T12:28:29Z,0,0,0,no,0,0,0,2.424,44,HTML,0,0,0,2,none
not spam,0,1,3,1,2012-03-29T12:08:29Z,1,1,0,yes,0,0,0,28.046,915,HTML,1,1,0,31,big
not spam,0,1,1,1,2012-03-29T14:10:41Z,0,0,0,no,0,0,0,3.602,73,HTML,0,0,0,0,small
not spam,0,1,1,1,2012-03-29T14:13:36Z,0,0,0,no,0,0,0,3.663,89,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-29T19:23:29Z,0,0,0,no,0,0,0,0.77,20,HTML,0,0,0,0,none
not spam,0,1,0,0,2012-03-29T20:28:56Z,0,0,0,no,0,0,0,3.401,94,HTML,1,0,0,0,small
not spam,0,1,0,0,2012-03-30T05:23:33Z,0,0,0,no,0,0,0,2.555,47,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-30T06:03:56Z,0,0,0,no,0,0,0,0.649,16,text,0,0,0,2,small
not spam,0,1,0,0,2012-03-30T06:04:54Z,0,0,0,no,0,0,0,0.631,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-30T06:04:58Z,0,0,0,no,0,0,0,0.658,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-30T06:05:50Z,0,0,0,no,0,0,0,0.667,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-30T06:06:07Z,0,0,0,no,0,0,0,0.644,16,text,0,0,0,2,small
not spam,0,1,0,0,2012-03-30T06:08:32Z,0,0,0,no,0,0,0,0.626,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-30T06:09:14Z,0,0,0,no,0,0,0,0.771,16,text,0,0,0,2,small
not spam,0,1,0,0,2012-03-30T06:11:06Z,0,0,0,no,0,0,0,0.777,16,text,0,0,0,2,small
not spam,0,1,0,0,2012-03-30T06:12:07Z,0,0,0,no,0,0,0,0.598,16,text,0,0,0,1,small
not spam,0,1,0,0,2012-03-30T06:14:06Z,0,0,0,no,0,0,0,0.605,16,text,0,0,0,2,small
not spam,0,1,0,0,2012-03-30T06:14:59Z,0,0,0,no,0,0,0,0.621,16,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-30T06:15:37Z,0,0,0,no,0,0,0,0.772,16,text,0,0,0,2,small
not spam,0,1,1,1,2012-03-30T02:46:02Z,0,0,0,no,0,0,0,10.922,241,HTML,1,0,0,0,small
not spam,0,1,1,0,2012-03-30T03:55:23Z,0,0,0,no,0,0,0,5.534,109,HTML,1,0,0,10,small
not spam,0,1,0,0,2012-03-30T12:11:51Z,0,0,0,no,0,0,0,3.991,83,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-30T14:41:41Z,0,0,0,no,0,0,0,70.189,1036,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-30T11:04:45Z,0,0,0,no,0,0,0,1.268,32,text,0,0,0,0,none
not spam,1,1,0,0,2012-03-30T11:52:04Z,0,0,0,no,0,0,0,36.105,459,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-30T11:51:20Z,0,0,1,no,0,0,0,4.749,29,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-03-30T12:12:57Z,0,0,0,no,0,0,0,7.568,177,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-03-30T16:35:45Z,0,0,25,no,0,0,0,16.708,570,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-03-30T16:35:45Z,0,0,0,no,0,0,0,11.088,259,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-03-30T16:44:41Z,0,0,23,no,0,0,0,16.218,553,HTML,0,0,0,3,small
not spam,1,1,0,1,2012-03-30T13:20:20Z,0,0,0,no,0,0,0,4.115,42,text,0,0,0,0,small
not spam,0,1,0,0,2012-03-30T02:08:28Z,0,0,0,no,0,0,0,6.459,78,text,0,0,0,0,small
not spam,1,1,0,0,2012-03-30T17:28:19Z,0,0,0,no,0,0,0,9.892,142,text,0,0,0,0,big
not spam,0,1,0,0,2012-03-30T18:37:20Z,0,0,2,no,0,0,0,16.804,227,HTML,0,0,0,12,small
not spam,0,1,0,0,2012-03-30T18:38:09Z,0,0,2,no,0,0,0,16.372,221,HTML,0,0,0,12,small
not spam,0,1,0,1,2012-03-30T14:56:42Z,0,0,0,no,0,0,0,5.725,105,HTML,1,0,0,6,big
not spam,0,1,0,1,2012-03-30T15:38:31Z,0,0,0,no,0,0,0,4.966,123,HTML,1,0,0,8,small
not spam,0,1,0,0,2012-03-30T17:26:42Z,0,0,0,no,0,0,0,25.419,637,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-30T17:59:41Z,0,0,0,no,0,0,0,8.794,151,HTML,0,1,0,8,small
not spam,0,1,0,0,2012-03-30T18:04:09Z,0,0,2,no,0,0,0,57.659,777,HTML,0,0,0,12,small
not spam,0,1,0,1,2012-03-30T18:09:23Z,0,0,0,no,0,0,0,6.894,148,HTML,1,0,0,4,small
not spam,0,1,0,1,2012-03-30T18:14:40Z,0,0,0,no,0,0,0,8.815,196,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-03-30T18:19:01Z,0,0,0,no,0,0,0,9.663,224,HTML,1,0,0,10,small
not spam,0,1,1,0,2012-03-30T18:28:31Z,0,0,0,no,0,0,0,4.844,80,HTML,0,0,0,2,small
not spam,0,1,0,1,2012-03-30T18:48:40Z,0,0,0,no,0,0,0,10.777,273,HTML,1,0,0,0,small
not spam,0,1,0,0,2012-03-30T20:37:13Z,0,0,0,no,0,0,0,26.9,669,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-30T20:38:56Z,0,0,48,no,0,0,0,151.395,2998,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-30T21:00:11Z,0,0,0,no,0,0,0,28.852,707,HTML,0,0,0,1,small
not spam,0,1,1,0,2012-03-30T21:40:59Z,0,0,0,no,0,0,0,8.129,92,HTML,0,0,0,0,small
not spam,1,1,0,1,2012-03-31T01:11:32Z,0,0,0,no,0,0,0,1.755,27,text,0,0,0,1,none
not spam,0,1,0,1,2012-03-30T23:22:19Z,0,0,5,no,0,0,0,1.466,31,text,1,0,0,0,small
not spam,0,1,0,0,2012-03-31T07:12:40Z,0,0,0,no,0,0,0,4.563,91,HTML,0,0,0,4,small
not spam,0,1,0,1,2012-03-31T03:10:03Z,0,0,0,no,0,0,0,0.67,25,HTML,0,1,0,3,small
not spam,0,1,0,0,2012-03-31T08:45:36Z,0,0,11,no,0,0,0,15.126,343,HTML,0,1,0,2,small
not spam,0,1,0,0,2012-03-31T02:26:51Z,0,0,15,no,0,0,0,11.372,271,HTML,0,0,0,7,big
not spam,0,1,0,0,2012-03-31T07:59:25Z,0,0,0,no,0,0,0,1.036,29,text,0,0,0,1,small
not spam,0,1,0,1,2012-03-31T13:10:13Z,0,0,0,no,0,0,0,0.783,22,text,1,0,0,1,small
not spam,0,1,0,1,2012-03-31T13:10:56Z,0,0,0,no,0,0,0,1.339,15,HTML,1,0,0,2,small
not spam,0,1,0,1,2012-03-31T13:24:03Z,0,0,0,no,0,0,0,2.725,52,HTML,1,0,0,2,small
not spam,0,1,0,1,2012-03-31T13:58:56Z,0,0,0,no,0,0,0,5.229,88,HTML,1,0,0,2,small
not spam,1,1,2,1,2012-03-31T14:13:25Z,1,1,0,yes,0,0,0,32.82,1078,HTML,1,1,0,35,big
not spam,0,1,0,1,2012-03-31T14:25:53Z,0,0,0,no,0,0,0,8.743,319,HTML,1,0,0,19,small
not spam,1,1,0,0,2012-03-31T18:43:01Z,0,0,0,no,0,0,0,4.663,52,text,0,0,0,0,small
not spam,0,1,0,1,2012-03-31T18:47:40Z,0,0,0,no,0,0,0,8.192,151,HTML,1,0,0,2,small
not spam,0,1,0,0,2012-03-31T23:48:29Z,0,0,0,no,0,0,3,11.092,231,HTML,0,1,0,7,small
not spam,0,1,0,0,2012-03-31T19:53:44Z,0,0,0,no,0,0,0,24.949,631,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-03-31T21:11:29Z,0,0,14,no,0,0,0,24.005,297,HTML,0,1,0,18,small
not spam,0,1,0,0,2012-04-01T02:07:39Z,0,0,0,no,0,0,0,20.527,424,HTML,0,0,0,15,big
not spam,0,1,0,0,2012-04-01T02:07:39Z,0,0,6,no,0,0,0,2.277,30,text,0,0,0,0,big
not spam,0,1,0,1,2012-03-31T21:12:10Z,0,0,0,no,0,0,0,0.584,19,text,1,0,0,1,small
not spam,0,1,0,1,2012-04-01T02:05:29Z,0,0,0,no,0,0,0,0.896,12,HTML,1,0,0,2,small
not spam,0,1,0,1,2012-04-01T00:21:23Z,0,0,0,no,0,0,0,1.001,31,text,1,0,0,1,small
spam,0,1,0,0,2012-03-03T21:44:42Z,0,0,0,no,0,0,0,1.829,11,HTML,0,0,0,0,none
spam,0,1,0,0,2012-03-03T23:14:10Z,0,0,0,no,0,0,0,0.343,16,text,0,0,0,2,none
spam,0,1,0,0,2012-02-12T18:29:24Z,0,0,0,no,0,0,0,0.514,11,HTML,0,0,0,1,small
spam,0,1,0,0,2012-02-18T16:03:05Z,0,0,1,no,0,0,0,1.412,28,HTML,0,0,0,0,big
spam,0,1,0,0,2012-03-15T13:30:58Z,0,0,0,no,0,0,0,0.744,15,HTML,0,0,0,2,small
spam,0,1,0,0,2012-03-04T23:11:21Z,0,0,0,no,0,0,0,13.14,188,text,0,0,0,0,none
spam,0,1,0,0,2012-03-05T17:34:34Z,0,0,0,no,0,0,0,0.275,8,text,0,1,0,0,none
spam,0,1,0,0,2012-03-05T14:16:26Z,0,0,0,no,0,0,0,62.802,1190,HTML,0,0,0,12,big
spam,0,1,0,0,2012-03-05T08:13:19Z,0,0,0,no,0,0,0,23.085,479,HTML,0,0,0,0,small
spam,0,1,0,0,2012-03-05T23:17:52Z,0,0,0,no,0,0,0,13.421,192,text,0,0,0,1,none
spam,0,1,0,0,2012-03-05T20:39:35Z,0,0,0,no,0,0,0,22.932,599,HTML,0,0,0,7,big
spam,0,1,0,0,2012-03-06T23:46:48Z,0,0,0,no,0,0,0,13.346,191,text,0,0,0,0,none
spam,0,1,0,0,2012-03-10T11:57:10Z,0,0,0,no,0,0,0,0.465,12,HTML,0,0,0,0,none
spam,0,1,0,0,2012-03-18T13:26:41Z,0,0,0,no,0,0,0,0.577,11,HTML,0,0,0,1,small
spam,0,1,0,0,2012-03-18T13:04:13Z,0,0,0,no,0,0,0,0.637,11,HTML,0,0,0,2,small
spam,0,1,0,0,2012-03-06T11:46:20Z,0,0,0,no,1,0,0,0.356,15,text,0,0,0,0,none
spam,0,1,0,0,2012-03-07T23:43:56Z,0,0,0,no,0,0,0,14.084,206,text,0,0,0,1,none
spam,0,1,0,0,2012-03-08T05:23:28Z,0,0,2,no,0,0,0,1.982,60,text,0,0,0,0,none
spam,0,1,0,0,2012-03-08T16:07:58Z,0,0,0,no,0,0,0,0.323,6,text,0,1,0,0,small
spam,0,1,0,0,2012-03-08T20:01:58Z,0,0,0,no,0,0,0,7.387,158,HTML,0,0,0,9,small
